;article_name;authors;article_url;doi;volume_name;volume_date;volume_url
1525;Publisher’s Note;[];https://www.sciencedirect.com/science/article/pii/S0164070403000223;https://doi.org/10.1016/S0164-0704(03)00022-3;Volume 25, Issue 1 ;Pages 1-148 (March 2003);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/25/issue/1
1526;Expansionary fiscal contraction: A theoretical exploration;['Barry, Frank', 'Devereux, Michael B'];https://www.sciencedirect.com/science/article/pii/S0164070403000041;https://doi.org/10.1016/S0164-0704(03)00004-1;Volume 25, Issue 1 ;Pages 1-148 (March 2003);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/25/issue/1
1527;Empirically consistent scale effects: An endogenous growth model with technology transfer to developing countries;['Todo, Yasuyuki'];https://www.sciencedirect.com/science/article/pii/S0164070403000053;https://doi.org/10.1016/S0164-0704(03)00005-3;Volume 25, Issue 1 ;Pages 1-148 (March 2003);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/25/issue/1
1528;Social security benefit rules, growth and inequality;['Docquier, Frédéric', 'Paddison, Oliver'];https://www.sciencedirect.com/science/article/pii/S0164070403000065;https://doi.org/10.1016/S0164-0704(03)00006-5;Volume 25, Issue 1 ;Pages 1-148 (March 2003);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/25/issue/1
1529;A retirement decision in the presence of a social security system;['Momota, Akira'];https://www.sciencedirect.com/science/article/pii/S0164070403000077;https://doi.org/10.1016/S0164-0704(03)00007-7;Volume 25, Issue 1 ;Pages 1-148 (March 2003);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/25/issue/1
1530;Efficiency and distribution effects of a revenue-neutral income tax reform;['Heer, Burkhard', 'Trede, Mark'];https://www.sciencedirect.com/science/article/pii/S0164070403000089;https://doi.org/10.1016/S0164-0704(03)00008-9;Volume 25, Issue 1 ;Pages 1-148 (March 2003);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/25/issue/1
1531;Forward premiums and market efficiency: Panel unit-root evidence from the term structure of forward premiums;['Barkoulas, John', 'Baum, Christopher F', 'Chakraborty, Atreya'];https://www.sciencedirect.com/science/article/pii/S0164070403000090;https://doi.org/10.1016/S0164-0704(03)00009-0;Volume 25, Issue 1 ;Pages 1-148 (March 2003);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/25/issue/1
1532;Long run growth and investment in education: Does unemployment matter?;['Mauro, Luciano', 'Carmeci, Gaetano'];https://www.sciencedirect.com/science/article/pii/S0164070403000107;https://doi.org/10.1016/S0164-0704(03)00010-7;Volume 25, Issue 1 ;Pages 1-148 (March 2003);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/25/issue/1
1533;Recent books in macroeconomics;[];https://www.sciencedirect.com/science/article/pii/S0164070403000028;https://doi.org/10.1016/S0164-0704(03)00002-8;Volume 25, Issue 1 ;Pages 1-148 (March 2003);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/25/issue/1
1534;Referee Acknowledgment;['Theriot, M'];https://www.sciencedirect.com/science/article/pii/S016407040300003X;https://doi.org/10.1016/S0164-0704(03)00003-X;Volume 25, Issue 1 ;Pages 1-148 (March 2003);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/25/issue/1
1535;Editorial board;[];https://www.sciencedirect.com/science/article/pii/S0164070402000824;https://doi.org/10.1016/S0164-0704(02)00082-4;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1536;Prelim pages;[];https://www.sciencedirect.com/science/article/pii/S0164070402000885;https://doi.org/10.1016/S0164-0704(02)00088-5;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1537;The state of macroeconomic forecasting;['Fildes, Robert', 'Stekler, Herman'];https://www.sciencedirect.com/science/article/pii/S0164070402000551;https://doi.org/10.1016/S0164-0704(02)00055-1;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1538;Comments on ‘The state of macroeconomic forecasting’;['Clements, Michael P.'];https://www.sciencedirect.com/science/article/pii/S0164070402000563;https://doi.org/10.1016/S0164-0704(02)00056-3;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1539;Comments on ‘The state of macroeconomic forecasting’;['Croushore, D.'];https://www.sciencedirect.com/science/article/pii/S0164070402000575;https://doi.org/10.1016/S0164-0704(02)00057-5;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1540;Comments on ‘The state of macroeconomic forecasting’;['Smith, Ron'];https://www.sciencedirect.com/science/article/pii/S0164070402000587;https://doi.org/10.1016/S0164-0704(02)00058-7;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1541;Comments on ‘The state of macroeconomic forecasting’;['West, Kenneth D'];https://www.sciencedirect.com/science/article/pii/S0164070402000599;https://doi.org/10.1016/S0164-0704(02)00059-9;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1542;Comments on ‘The state of macroeconomic forecasting’;['Zellner, Arnold'];https://www.sciencedirect.com/science/article/pii/S0164070402000605;https://doi.org/10.1016/S0164-0704(02)00060-5;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1543;Reply to the comments on ‘The state of macroeconomic forecasting’;['Fildes, Robert', 'Stekler, Herman'];https://www.sciencedirect.com/science/article/pii/S0164070402000617;https://doi.org/10.1016/S0164-0704(02)00061-7;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1544;Forecasting with a real-time data set for macroeconomists;['Stark, Tom', 'Croushore, Dean'];https://www.sciencedirect.com/science/article/pii/S0164070402000629;https://doi.org/10.1016/S0164-0704(02)00062-9;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1545;Comments on ‘Forecasting with a real-time data set for macroeconomists’;['Elliott, Graham'];https://www.sciencedirect.com/science/article/pii/S0164070402000630;https://doi.org/10.1016/S0164-0704(02)00063-0;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1546;Comment on ‘Forecasting with a real-time data set for macroeconomists’;['Fackler, James S'];https://www.sciencedirect.com/science/article/pii/S0164070402000654;https://doi.org/10.1016/S0164-0704(02)00065-4;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1547;Reply to the comments on ‘Forecasting with a real-time data set for macroeconomists’;['Stark, Tom', 'Croushore, Dean'];https://www.sciencedirect.com/science/article/pii/S0164070402000666;https://doi.org/10.1016/S0164-0704(02)00066-6;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1548;A vector error-correction forecasting model of the US economy;['Anderson, Richard G.', 'Hoffman, Dennis L.', 'Rasche, Robert H.'];https://www.sciencedirect.com/science/article/pii/S0164070402000678;https://doi.org/10.1016/S0164-0704(02)00067-8;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1549;Comments on ‘A vector error-correction forecasting model of the US economy’;['Swanson, Norman R'];https://www.sciencedirect.com/science/article/pii/S016407040200068X;https://doi.org/10.1016/S0164-0704(02)00068-X;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1550;Comments on ‘A vector error-correction forecasting model of the US economy’;['Lastrapes, William D'];https://www.sciencedirect.com/science/article/pii/S0164070402000691;https://doi.org/10.1016/S0164-0704(02)00069-1;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1551;Reply to the comments on ‘A vector error-correction forecasting model of the U.S. economy’;['Anderson, Richard G', 'Hoffman, Dennis L', 'Rasche, Robert H'];https://www.sciencedirect.com/science/article/pii/S0164070402000708;https://doi.org/10.1016/S0164-0704(02)00070-8;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1552;Recent Books Received in Macroeconomics;[];https://www.sciencedirect.com/science/article/pii/S016407040200071X;https://doi.org/10.1016/S0164-0704(02)00071-X;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1553;Author index;[];https://www.sciencedirect.com/science/article/pii/S0164070402000897;https://doi.org/10.1016/S0164-0704(02)00089-7;Volume 24, Issue 4 ;Pages 435-620 (December 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/4
1554;Editorial board;[];https://www.sciencedirect.com/science/article/pii/S0164070402000733;https://doi.org/10.1016/S0164-0704(02)00073-3;Volume 24, Issue 3 ;Pages 293-434 (September 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/3
1555;Targeting inflation over the short, medium and long term;['Nessén, Marianne'];https://www.sciencedirect.com/science/article/pii/S016407040200040X;https://doi.org/10.1016/S0164-0704(02)00040-X;Volume 24, Issue 3 ;Pages 293-434 (September 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/3
1556;The long-run relationship between inflation and real stock prices;['Rapach, David E.'];https://www.sciencedirect.com/science/article/pii/S0164070402000411;https://doi.org/10.1016/S0164-0704(02)00041-1;Volume 24, Issue 3 ;Pages 293-434 (September 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/3
1557;Measuring noise in the Permanent Income Hypothesis;['Engsted, Tom'];https://www.sciencedirect.com/science/article/pii/S0164070402000423;https://doi.org/10.1016/S0164-0704(02)00042-3;Volume 24, Issue 3 ;Pages 293-434 (September 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/3
1558;A panel cointegration approach to the estimation of the peseta real exchange rate;['Camarero, Mariam', 'Tamarit, Cecilio'];https://www.sciencedirect.com/science/article/pii/S0164070402000435;https://doi.org/10.1016/S0164-0704(02)00043-5;Volume 24, Issue 3 ;Pages 293-434 (September 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/3
1559;Asymmetric price adjustment and the Phillips curve;['Enders, Walter', 'Hurn, Stan'];https://www.sciencedirect.com/science/article/pii/S0164070402000447;https://doi.org/10.1016/S0164-0704(02)00044-7;Volume 24, Issue 3 ;Pages 293-434 (September 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/3
1560;The determinants of Federal Reserve policy actions: A re-examination;['Froyen, Richard T.', 'Waud, Roger N.'];https://www.sciencedirect.com/science/article/pii/S0164070402000459;https://doi.org/10.1016/S0164-0704(02)00045-9;Volume 24, Issue 3 ;Pages 293-434 (September 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/3
1561;Recent Books in Macroeconomics;[];https://www.sciencedirect.com/science/article/pii/S0164070402000381;https://doi.org/10.1016/S0164-0704(02)00038-1;Volume 24, Issue 3 ;Pages 293-434 (September 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/3
1562;Dependent children and aged parents: funding education and social security in an aging economy;['Pecchenino, Rowena A.', 'Pollard, Patricia S.'];https://www.sciencedirect.com/science/article/pii/S0164070402000241;https://doi.org/10.1016/S0164-0704(02)00024-1;Volume 24, Issue 2 ;Pages 145-292 (June 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/2
1563;The role of unions in an endogenous growth model with human capital;['Ramos Parreño, José Marı́a', 'Sánchez-Losada, Fernando'];https://www.sciencedirect.com/science/article/pii/S016407040200023X;https://doi.org/10.1016/S0164-0704(02)00023-X;Volume 24, Issue 2 ;Pages 145-292 (June 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/2
1564;Volatility clustering in real interest rates: international evidence;['Siklos, Pierre L.', 'Skoczylas, Leslaw F.'];https://www.sciencedirect.com/science/article/pii/S0164070402000253;https://doi.org/10.1016/S0164-0704(02)00025-3;Volume 24, Issue 2 ;Pages 145-292 (June 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/2
1565;Technology choice and patterns of growth in an overlapping generations model;['Iwaisako, Tatsuro'];https://www.sciencedirect.com/science/article/pii/S0164070402000204;https://doi.org/10.1016/S0164-0704(02)00020-4;Volume 24, Issue 2 ;Pages 145-292 (June 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/2
1566;The impact of financial system development on business cycles volatility: cross-country evidence;['Ferreira da Silva, Gisele'];https://www.sciencedirect.com/science/article/pii/S0164070402000216;https://doi.org/10.1016/S0164-0704(02)00021-6;Volume 24, Issue 2 ;Pages 145-292 (June 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/2
1567;An ARDL bounds test of the long-run Fisher effect in the United States and Canada;['Atkins, Frank J.', 'Coe, Patrick J.'];https://www.sciencedirect.com/science/article/pii/S0164070402000198;https://doi.org/10.1016/S0164-0704(02)00019-8;Volume 24, Issue 2 ;Pages 145-292 (June 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/2
1568;Total factor productivity and the convergence hypothesis;['Miller, Stephen M.', 'Upadhyay, Mukti P.'];https://www.sciencedirect.com/science/article/pii/S0164070402000228;https://doi.org/10.1016/S0164-0704(02)00022-8;Volume 24, Issue 2 ;Pages 145-292 (June 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/2
1569;Recent Books in Mac oeconomics;[];https://www.sciencedirect.com/science/article/pii/S0164070402000265;https://doi.org/10.1016/S0164-0704(02)00026-5;Volume 24, Issue 2 ;Pages 145-292 (June 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/2
1570;Instructions to authors;[];https://www.sciencedirect.com/science/article/pii/S0164070402000514;https://doi.org/10.1016/S0164-0704(02)00051-4;Volume 24, Issue 2 ;Pages 145-292 (June 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/2
1571;Editorial;[];https://www.sciencedirect.com/science/article/pii/S0164070402000332;https://doi.org/10.1016/S0164-0704(02)00033-2;Volume 24, Issue 1 ;Pages 1-144 (March 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/1
1572;Richard Goodwin's Keynesian cobweb: theme and variations;['Day, Richard H.', 'Pavlov, Oleg V.'];https://www.sciencedirect.com/science/article/pii/S0164070402000125;https://doi.org/10.1016/S0164-0704(02)00012-5;Volume 24, Issue 1 ;Pages 1-144 (March 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/1
1573;Is private consumption growth higher (lower) during periods of fiscal contractions (expansions)?;['Hjelm, Göran'];https://www.sciencedirect.com/science/article/pii/S0164070402000137;https://doi.org/10.1016/S0164-0704(02)00013-7;Volume 24, Issue 1 ;Pages 1-144 (March 2002);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/24/issue/1
